"","chromosome_name","start_position","end_position","hgnc_symbol"
"19753","19",1438358,1440495,"RPS15"
"19754","16",18781295,18790383,"RPS15A"
"19755","1",45645816,45646197,"RPS15AP10"
"19756","19",39433137,39435949,"RPS16"
"19757","CHR_HSCHR15_5_CTG8",82615842,82619653,"RPS17"
"19758","15",82536750,82540459,"RPS17"
"19759","CHR_HSCHR6_MHC_DBB_CTG1",33249931,33254431,"RPS18"
"19760","CHR_HSCHR6_MHC_SSTO_CTG1",33412156,33415676,"RPS18"
"19761","CHR_HSCHR6_MHC_COX_CTG1",33193610,33198110,"RPS18"
"19762","CHR_HSCHR6_MHC_QBL_CTG1",33200834,33205337,"RPS18"
"19763","CHR_HSCHR6_MHC_MCF_CTG1",33442379,33446883,"RPS18"
"19764","6",33272075,33276511,"RPS18"
"19765","19",41860255,41872925,"RPS19"
"19766","9",19375715,19380236,"RPS6"
"19767","6",166460663,166465383,"RPS6KA2-IT1"
"19768","1",213051233,213274774,"RPS6KC1"
"19769","9",76398699,76399586,"RPSAP9"
"19770","17",80544819,80966371,"RPTOR"
"19771","9",19049427,19051025,"RRAGA"
"19772","X",55717749,55758774,"RRAGB"
"19773","1",38838198,38859772,"RRAGC"
"19774","6",89364616,89412273,"RRAGD"
"19775","CHR_HSCHR16_1_CTG1",15002502,15036801,"RRN3"
"19776","16",15060033,15094311,"RRN3"
"19777","6",43021623,43034156,"RRP36"
"19778","X",18639688,18672108,"RS1"
"19779","19",45795713,45815308,"RSPH6A"
"19780","20",958452,1002311,"RSPO4"
"19781","19",12825478,12835428,"RTBDN"
"19782","1",100266216,100292769,"RTCA"
"19783","1",100251528,100266182,"RTCA-AS1"
"19784","22",32387582,32412248,"RTCB"
"19785","2",74425835,74442422,"RTKN"
"19786","10",62183035,62268844,"RTKN2"
"19787","14",59595976,59870776,"RTN1"
"19788","11",63681446,63759891,"RTN3"
"19789","2",54972187,55112621,"RTN4"
"19790","17",42980565,42995142,"RUNDC1"
"19791","7",87627548,87832296,"RUNDC3B"
"19792","6",116571409,116597675,"RWDD1"
"19793","1",95234210,95247225,"RWDD3"
"19794","4",158315311,158653372,"RXFP1"
"19795","13",31739526,31803389,"RXFP2"
"19796","1",155941638,155943087,"RXFP4"
"19797","CHR_HG126_PATCH",72378406,72447301,"RYBP"
"19798","3",72371825,72446621,"RYBP"
"19799","1",153437058,153438329,"S100A7L2"
"19800","1",32816767,32858875,"S100PBP"
"19801","19",10512742,10517931,"S1PR5"
"19802","11",18231423,18248635,"SAA2-SAA4"
"19803","11",65040901,65044828,"SAC3D1"
"19804","3",45689056,45745409,"SACM1L"
"19805","13",21140119,21149097,"SAP18"
"19806","12",45919131,45992120,"SCAF11"
"19807","20",35953617,35959472,"SCAND1"
"19808","15",84631963,84642066,"SCAND2P"
"19809","8",27633868,27676776,"SCARA3"
"19810","8",27869883,27992673,"SCARA5"
"19811","1",27834401,27834566,"SCARNA1"
"19812","12",6510222,6510551,"SCARNA10"
"19813","12",6581474,6581609,"SCARNA11"
"19814","12",6967337,6967606,"SCARNA12"
"19815","14",95533355,95533629,"SCARNA13"
"19816","15",66347207,66347342,"SCARNA14"
"19817","15",82755945,82756071,"SCARNA15"
"19818","17",77089307,77089493,"SCARNA16"
"19819","18",49814133,49814276,"SCARNA17"
"19820","5",83064204,83064337,"SCARNA18"
"19821","1",109100193,109100612,"SCARNA2"
"19822","1",175968398,175968540,"SCARNA3"
"19823","1",155925958,155926085,"SCARNA4"
"19824","1",155925958,155926086,"SCARNA4"
"19825","CHR_HG2232_PATCH",233275727,233276002,"SCARNA5"
"19826","2",233275727,233276002,"SCARNA5"
"19827","CHR_HG2232_PATCH",233288676,233288940,"SCARNA6"
"19828","2",233288676,233288940,"SCARNA6"
"19829","3",160514907,160515236,"SCARNA7"
"19830","9",19063656,19063786,"SCARNA8"
"19831","11",93721513,93721865,"SCARNA9"
"19832","1",246724409,246768137,"SCCPDH"
"19833","2",223596940,223602361,"SCG2"
"19834","15",51681492,51721026,"SCG3"
"19835","CHR_HSCHR15_4_CTG8",32721966,32777405,"SCG5"
"19836","CHR_HSCHR15_6_CTG8",32172366,32227841,"SCG5"
"19837","15",32641676,32697098,"SCG5"
"19838","19",34590644,34677159,"SCGB2B2"
"19839","19",34645662,34646070,"SCGB2B3P"
"19840","5",180590105,180591499,"SCGB3A1"
"19841","5",147870682,147882191,"SCGB3A2"
"19842","6",25652201,25701783,"SCGN"
"19843","1",41027202,41242306,"SCMH1"
"19844","2",165194993,165392310,"SCN2A"
"19845","11",118162806,118176639,"SCN2B"
"19846","17",10672474,10698375,"SCO1"
"19847","22",50523568,50526461,"SCO2"
"19848","4",140257286,140385728,"SCOC"
"19849","4",173384701,173406380,"SCRG1"
"19850","19",35995188,35996312,"SDHAF1"
"19851","11",61430042,61446733,"SDHAF2"
"19852","12",56923133,56934408,"SDR9C7"
"19853","14",39031919,39109646,"SEC23A"
"19854","20",18507520,18561415,"SEC23B"
"19855","10",119892707,119944657,"SEC23IP"
"19856","7",54752250,54759974,"SEC61G"
"19857","17",82321024,82334074,"SECTM1"
"19858","12",108621895,108633894,"SELPLG"
"19859","5",116443555,116574823,"SEMA6A"
"19860","19",4542593,4581776,"SEMA6B"
"19861","1",151131685,151146631,"SEMA6C"
"19862","15",47184101,47774228,"SEMA6D"
"19863","11",17788048,18013047,"SERGEF"
"19864","22",42500553,42512562,"SERHL"
"19865","3",150541998,150603228,"SERP1"
"19866","CHR_HSCHR14_7_CTG1",94280460,94293271,"SERPINA10"
"19867","14",94280460,94293268,"SERPINA10"
"19868","14",94442464,94452800,"SERPINA11"
"19869","14",94487274,94517844,"SERPINA12"
"19870","7",101127104,101139247,"SERPINE1"
"19871","2",223975045,224039318,"SERPINE2"
"19872","13",51335773,51364735,"SERPINE3"
"19873","11",75562056,75572783,"SERPINH1"
"19874","19",40421589,40425992,"SERTAD1"
"19875","2",64631621,64751005,"SERTAD2"
"19876","19",40440844,40444335,"SERTAD3"
"19877","7",37905932,38025695,"SFRP4"
"19878","9",127738317,127778710,"SH2D3C"
"19879","21",39445855,39515506,"SH3BGR"
"19880","10",103594027,103855584,"SH3PXD2A"
"19881","10",103745966,103755423,"SH3PXD2A-AS1"
"19882","5",172325000,172454525,"SH3PXD2B"
"19883","11",70626441,70635658,"SHANK2-AS1"
"19884","11",70862790,70865115,"SHANK2-AS3"
"19885","1",154962298,154974395,"SHC1"
"19886","19",416589,461033,"SHC2"
"19887","9",89005771,89178818,"SHC3"
"19888","20",3686970,3712600,"SIGLEC1"
"19889","19",51246348,51269330,"SIGLECL1"
"19890","21",43414483,43427131,"SIK1"
"19891","11",111602449,111730855,"SIK2"
"19892","11",116843402,117098437,"SIK3"
"19893","15",75369379,75455842,"SIN3A"
"19894","19",16829398,16880353,"SIN3B"
"19895","14",60643421,60658259,"SIX1"
"19896","2",45005182,45009452,"SIX2"
"19897","2",44941702,44946071,"SIX3"
"19898","14",60709539,60724351,"SIX4"
"19899","19",45764785,45769252,"SIX5"
"19900","14",60509146,60512850,"SIX6"
"19901","10",21513475,21526368,"SKIDA1"
"19902","1",112956415,113047055,"SLC16A1-AS1"
"19903","6",111087503,111231194,"SLC16A10"
"19904","17",7041621,7044092,"SLC16A11"
"19905","10",89430299,89556641,"SLC16A12"
"19906","2",230034982,230068993,"SLC16A14"
"19907","19",14950033,15022990,"SLC1A6"
"19908","11",63268022,63311783,"SLC22A10"
"19909","11",64555690,64572875,"SLC22A11"
"19910","11",64590641,64602353,"SLC22A12"
"19911","3",38265812,38278757,"SLC22A13"
"19912","3",38282294,38318575,"SLC22A14"
"19913","1",115976513,116070054,"SLC22A15"
"19914","6",110424687,110476641,"SLC22A16"
"19915","14",23346314,23352912,"SLC22A17"
"19916","CHR_HSCHR11_1_CTG7",2899745,2925175,"SLC22A18"
"19917","11",2899721,2925246,"SLC22A18"
"19918","17",81712236,81721016,"SLC25A10"
"19919","17",4937130,4940053,"SLC25A11"
"19920","2",171783405,171999859,"SLC25A12"
"19921","7",96120220,96322147,"SLC25A13"
"19922","X",130339888,130373361,"SLC25A14"
"19923","13",40789412,40812460,"SLC25A15"
"19924","10",68477998,68527523,"SLC25A16"
"19925","22",40769630,40819399,"SLC25A17"
"19926","22",17563450,17590995,"SLC25A18"
"19927","17",75272981,75289510,"SLC25A19"
"19928","14",37171888,37173811,"SLC25A21-AS1"
"19929","4",979073,993440,"SLC26A1"
"19930","5",149960758,149993455,"SLC26A2"
"19931","7",107765467,107803225,"SLC26A3"
"19932","7",107660828,107717809,"SLC26A4"
"19933","7",103352730,103446207,"SLC26A5"
"19934","6",35943516,36024868,"SLC26A8"
"19935","1",205913048,205943460,"SLC26A9"
"19936","20",63739776,63744050,"SLC2A4RG"
"19937","4",41990502,42090461,"SLC30A9"
"19938","1",66999350,67054148,"SLC35D1"
"19939","9",96313444,96383711,"SLC35D2"
"19940","6",136922301,136925660,"SLC35D3"
"19941","10",93893973,93956062,"SLC35G1"
"19942","3",136818647,136855888,"SLC35G2"
"19943","17",35192520,35194393,"SLC35G3"
"19944","CHR_HG76_PATCH",8619367,8620687,"SLC35G5"
"19945","8",11331012,11332360,"SLC35G5"
"19946","CHR_HG2046_PATCH",7481332,7483496,"SLC35G6"
"19947","17",7481446,7483496,"SLC35G6"
"19948","17",28394642,28407197,"SLC46A1"
"19949","9",112878920,112890876,"SLC46A2"
"19950","13",28700064,28718970,"SLC46A3"
"19951","2",161424332,161985282,"SLC4A10"
"19952","20",3227417,3239559,"SLC4A11"
"19953","5",140360194,140375141,"SLC4A9"
"19954","1",155135344,155138857,"SLC50A1"
"19955","22",32043261,32113029,"SLC5A1"
"19956","16",31483002,31490860,"SLC5A2"
"19957","22",32218464,32255347,"SLC5A4"
"19958","19",17871945,17895174,"SLC5A5"
"19959","2",27199587,27212958,"SLC5A6"
"19960","2",107986523,108013994,"SLC5A7"
"19961","CHR_HSCHR12_3_CTG2_1",101161669,101216388,"SLC5A8"
"19962","12",101155493,101210238,"SLC5A8"
"19963","1",48222685,48248644,"SLC5A9"
"19964","3",10992186,11039247,"SLC6A1"
"19965","5",1225381,1246189,"SLC6A18"
"19966","16",55655988,55707645,"SLC6A2"
"19967","CHR_HSCHR5_3_CTG1",1392790,1449666,"SLC6A3"
"19968","5",1392794,1445440,"SLC6A3"
"19969","17",30194319,30236002,"SLC6A4"
"19970","11",20599594,20659285,"SLC6A5"
"19971","3",14402576,14489349,"SLC6A6"
"19972","5",150190062,150222788,"SLC6A7"
"19973","X",153687926,153696588,"SLC6A8"
"19974","1",43991500,44031467,"SLC6A9"
"19975","16",29613103,29613640,"SLC7A5P1"
"19976","16",21519830,21520365,"SLC7A5P2"
"19977","12",98453835,98457145,"SLC9A7P1"
"19978","12",21131194,21239796,"SLCO1B1"
"19979","12",20810702,20916911,"SLCO1B3"
"19980","12",20962768,21090106,"SLCO1B7"
"19981","15",91853708,92172435,"SLCO3A1"
"19982","17",35350305,35373701,"SLFN11"
"19983","17",35410922,35433283,"SLFN12"
"19984","17",35435096,35448837,"SLFN13"
"19985","17",35543985,35560819,"SLFN14"
"19986","4",20392154,20394856,"SLIT2-IT1"
"19987","20",45252239,45254564,"SLPI"
"19988","5",160401641,160421711,"SLU7"
"19989","16",29455105,29464963,"SLX1B-SULT1A4"
"19990","16",3581181,3611606,"SLX4"
"19991","4",145497073,145502971,"SMAD1-AS2"
"19992","6",70667776,70862011,"SMAP1"
"19993","1",40344850,40423326,"SMAP2"
"19994","X",129446501,129523500,"SMARCA1"
"19995","9",1980290,2193624,"SMARCA2"
"19996","19",10960932,11079426,"SMARCA4"
"19997","4",143513702,143557486,"SMARCA5"
"19998","2",216412383,216483053,"SMARCAL1"
"19999","12",50085200,50100707,"SMARCD1"
"20000","17",63832081,63843065,"SMARCD2"
"20001","7",151238764,151277896,"SMARCD3"
"20002","1",183460874,183472896,"SMG7-AS1"
"20003","CHR_HSCHR5_1_CTG1_1",70268827,70296783,"SMN1"
"20004","5",70925030,70953942,"SMN1"
"20005","CHR_HSCHR5_1_CTG1_1",70070287,70099184,"SMN2"
"20006","CHR_HSCHR5_2_CTG1_1",69673667,69702549,"SMN2"
"20007","5",70049638,70078522,"SMN2"
"20008","14",69854131,70032366,"SMOC1"
"20009","6",168441151,168673445,"SMOC2"
"20010","6",122789049,122809720,"SMPDL3A"
"20011","1",27935000,27959157,"SMPDL3B"
"20012","12",54121277,54189008,"SMUG1"
"20013","16",88663298,88687282,"SNAI3-AS1"
"20014","4",89836408,89841978,"SNCA-AS1"
"20015","6",159780250,159780381,"SNORA20"
"20016","17",38852863,38852994,"SNORA21"
"20017","7",65755526,65755659,"SNORA22"
"20018","11",9428773,9428954,"SNORA23"
"20019","4",118279190,118279320,"SNORA24"
"20020","11",93730513,93730646,"SNORA25"
"20021","4",52713249,52713370,"SNORA26"
"20022","13",27255401,27255526,"SNORA27"
"20023","14",103337849,103337974,"SNORA28"
"20024","6",159785594,159785733,"SNORA29"
"20025","12",48656648,48656782,"SNORA2A"
"20026","12",48667457,48667593,"SNORA2B"
"20027","1",220200546,220200676,"SNORA36B"
"20028","17",67740669,67740799,"SNORA38B"
"20029","1",12507246,12507397,"SNORA59A"
"20030","15",25041974,25042040,"SNORD109A"
"20031","15",25278343,25278409,"SNORD109B"
"20032","20",2654212,2654286,"SNORD110"
"20033","16",70538005,70538098,"SNORD111"
"20034","16",70529509,70529588,"SNORD111B"
"20035","15",25189414,25189495,"SNORD115-11"
"20036","15",25191416,25191497,"SNORD115-12"
"20037","15",25193321,25193402,"SNORD115-13"
"20038","15",25194921,25195001,"SNORD115-14"
"20039","15",25197576,25197656,"SNORD115-15"
"20040","15",25203227,25203308,"SNORD115-18"
"20041","15",25204357,25204438,"SNORD115-19"
"20042","15",25051477,25051571,"SNORD116-1"
"20043","15",25054210,25054304,"SNORD116-2"
"20044","15",25106521,25106603,"SNORD116-29"
"20045","15",25056860,25056954,"SNORD116-3"
"20046","15",25059538,25059633,"SNORD116-4"
"20047","15",25062333,25062427,"SNORD116-5"
"20048","15",25065026,25065121,"SNORD116-6"
"20049","15",25067788,25067882,"SNORD116-7"
"20050","15",25070432,25070526,"SNORD116-8"
"20051","15",25073107,25073201,"SNORD116-9"
"20052","CHR_HSCHR6_MHC_APD_CTG1",31603330,31603405,"SNORD117"
"20053","CHR_HSCHR6_MHC_MANN_CTG1",31575852,31575927,"SNORD117"
"20054","CHR_HSCHR6_MHC_SSTO_CTG1",31527123,31527198,"SNORD117"
"20055","CHR_HSCHR6_MHC_DBB_CTG1",31518553,31518628,"SNORD117"
"20056","CHR_HSCHR6_MHC_COX_CTG1",31523826,31523901,"SNORD117"
"20057","CHR_HSCHR6_MHC_MCF_CTG1",31612723,31612798,"SNORD117"
"20058","CHR_HSCHR6_MHC_QBL_CTG1",31526642,31526717,"SNORD117"
"20059","6",31536374,31536449,"SNORD117"
"20060","2",202291332,202291421,"SNORD11B"
"20061","20",17962710,17962946,"SNORD17"
"20062","3",52690744,52690827,"SNORD19B"
"20063","2",231456444,231456523,"SNORD20"
"20064","1",92837289,92837383,"SNORD21"
"20065","CHR_HG2030_PATCH",133349544,133349618,"SNORD24"
"20066","9",133349396,133349470,"SNORD24"
"20067","11",62855564,62855632,"SNORD25"
"20068","11",62855292,62855366,"SNORD26"
"20069","11",62855012,62855083,"SNORD27"
"20070","11",62854621,62854695,"SNORD28"
"20071","CHR_HG2030_PATCH",133350243,133350316,"SNORD36B"
"20072","9",133350095,133350168,"SNORD36B"
"20073","CHR_HG2030_PATCH",133350995,133351060,"SNORD36C"
"20074","9",133350847,133350912,"SNORD36C"
"20075","17",28723429,28723492,"SNORD42A"
"20076","14",71398337,71398407,"SNORD56B"
"20077","4",151103827,151103891,"SNORD73A"
"20078","19",40750637,40765389,"SNRPA"
"20079","20",2461634,2470853,"SNRPB"
"20080","6",34757505,34773857,"SNRPC"
"20081","1",231475956,231476288,"SNRPD2P2"
"20082","1",203861599,203871152,"SNRPE"
"20083","12",95858952,95903828,"SNRPF"
"20084","2",70281362,70293740,"SNRPG"
"20085","15",24823637,24978723,"SNRPN"
"20086","16",50666300,50681353,"SNX20"
"20087","20",45833799,45843276,"SNX21"
"20088","15",64151715,64157481,"SNX22"
"20089","5",122843439,123029354,"SNX24"
"20090","4",185204237,185370185,"SNX25"
"20091","1",151612006,151699091,"SNX27"
"20092","16",11976734,12574287,"SNX29"
"20093","6",157700387,157945077,"SNX9"
"20094","21",33543038,33577481,"SON"
"20095","13",112067149,112071706,"SOX1"
"20096","22",37970686,37987422,"SOX10"
"20097","2",5692384,5701385,"SOX11"
"20098","20",325552,330224,"SOX12"
"20099","1",204073115,204127743,"SOX13"
"20100","3",137764315,137766334,"SOX14"
"20101","17",7588178,7590094,"SOX15"
"20102","8",54457935,54460892,"SOX17"
"20103","20",64047582,64049639,"SOX18"
"20104","3",181711925,181714436,"SOX2"
"20105","13",94709622,94712545,"SOX21"
"20106","13",94703454,94803430,"SOX21-AS1"
"20107","X",140502985,140505069,"SOX3"
"20108","6",21593751,21598619,"SOX4"
"20109","12",23529504,24562544,"SOX5"
"20110","11",15966449,16739591,"SOX6"
"20111","CHR_HG76_PATCH",9221397,9228140,"SOX7"
"20112","8",10723768,10730511,"SOX7"
"20113","16",981770,986979,"SOX8"
"20114","17",72121020,72126416,"SOX9"
"20115","2",230165186,230225729,"SP110"
"20116","2",230203110,230313215,"SP140"
"20117","2",213284389,214410501,"SPAG16"
"20118","1",117953590,118185228,"SPAG17"
"20119","7",123925237,123971414,"SPAM1"
"20120","X",141002594,141003706,"SPANXB1"
"20121","9",39355669,39361962,"SPATA31A1"
"20122","9",66986304,66992550,"SPATA31A3"
"20123","9",60914407,60920653,"SPATA31A5"
"20124","9",42183659,42189887,"SPATA31A6"
"20125","9",87914522,87923505,"SPATA31C1"
"20126","7",43997897,44010124,"SPDYE1"
"20127","7",102551226,102563538,"SPDYE2"
"20128","7",100307702,100322196,"SPDYE3"
"20129","17",8747524,8758559,"SPDYE4"
"20130","7",75492320,75504316,"SPDYE5"
"20131","7",102345746,102356444,"SPDYE6"
"20132","3",113442718,113515187,"SPICE1"
"20133","5",147824572,147831671,"SPINK1"
"20134","4",56809860,56821742,"SPINK2"
"20135","9",33218365,33248567,"SPINK4"
"20136","5",148025683,148137382,"SPINK5"
"20137","5",148202794,148215137,"SPINK6"
"20138","5",148312419,148315922,"SPINK7"
"20139","5",148321203,148339852,"SPINK9"
"20140","5",136975298,137598379,"SPOCK1"
"20141","10",72059034,72089032,"SPOCK2"
"20142","4",166733384,167234796,"SPOCK3"
"20143","2",138501770,138573547,"SPOPL"
"20144","1",9292894,9369532,"SPSB1"
"20145","12",6870935,6889358,"SPSB2"
"20146","16",1776712,1793700,"SPSB3"
"20147","3",141051347,141148611,"SPSB4"
"20148","6",43171269,43181506,"SRF"
"20149","7",88205115,88226993,"SRI"
"20150","16",4189374,4242080,"SRL"
"20151","1",11054584,11060020,"SRM"
"20152","20",63538489,63547749,"SRMS"
"20153","15",40035690,40039181,"SRP14"
"20154","5",112861188,112898371,"SRP19"
"20155","X",100644195,100675788,"SRPX2"
"20156","17",2303383,2325260,"SRR"
"20157","17",58000919,58007346,"SRSF1"
"20158","17",76734115,76737333,"SRSF2"
"20159","6",36594353,36605600,"SRSF3"
"20160","1",29147743,29181900,"SRSF4"
"20161","14",69726900,69772005,"SRSF5"
"20162","20",43457893,43466046,"SRSF6"
"20163","2",38743599,38751494,"SRSF7"
"20164","11",95066919,95071225,"SRSF8"
"20165","12",120461672,120469748,"SRSF9"
"20166","Y",2786855,2787682,"SRY"
"20167","X",48402082,48411960,"SSX4B"
"20168","22",40824535,40856639,"ST13"
"20169","11",130159782,130210362,"ST14"
"20170","8",52110838,52460959,"ST18"
"20171","3",36380503,36548007,"STAC"
"20172","10",17644151,17716824,"STAM"
"20173","2",152116801,152175763,"STAM2"
"20174","8",38142700,38150992,"STAR"
"20175","2",96208389,96243353,"STARD7-AS1"
"20176","7",43582758,43650713,"STK17A"
"20177","2",196133583,196176503,"STK17B"
"20178","3",94014365,94028597,"STX19"
"20179","5",32531633,32604079,"SUB1"
"20180","13",47745736,48037968,"SUCLA2"
"20181","22",43824509,43862513,"SULT4A1"
"20182","2",202206182,202238599,"SUMO1"
"20183","17",75165586,75182959,"SUMO2"
"20184","6",149400262,149401278,"SUMO4"
"20185","17",28662198,28702679,"SUPT6H"
"20186","X",48695554,48709016,"SUV39H1"
"20187","10",14878820,14904315,"SUV39H2"
"20188","17",31937007,32001038,"SUZ12"
"20189","9",110365248,110579880,"SVEP1"
"20190","1",185157080,185291781,"SWT1"
"20191","1",114854863,114995370,"SYCP1"
"20192","20",59863564,59933655,"SYCP2"
"20193","6",10886831,10979320,"SYCP2L"
"20194","12",101728648,101739472,"SYCP3"
"20195","19",15107401,15114985,"SYDE1"
"20196","1",85156889,85201724,"SYDE2"
"20197","21",32628759,32728040,"SYNJ1"
"20198","6",157981863,158099176,"SYNJ2"
"20199","10",73644881,73663803,"SYNPO2L"
"20200","1",16352575,16398145,"SZRD1"
"20201","22",39399778,39437060,"TAB1"
"20202","6",149218641,149411613,"TAB2"
"20203","X",30827442,30975084,"TAB3"
"20204","11",62771357,62787342,"TAF6L"
"20205","11",747415,765012,"TALDO1"
"20206","2",158968640,159232659,"TANC1"
"20207","17",62966235,63427703,"TANC2"
"20208","22",20017014,20067164,"TANGO2"
"20209","16",68843531,69085182,"TANGO6"
"20210","16",29973868,29992261,"TAOK2"
"20211","7",141764097,141765197,"TAS2R3"
"20212","CHR_HSCHR12_2_CTG2",11164906,11166592,"TAS2R30"
"20213","CHR_HSCHR12_3_CTG2",11129613,11130572,"TAS2R30"
"20214","12",11132958,11134644,"TAS2R30"
"20215","CHR_HSCHR12_2_CTG2",11030387,11031407,"TAS2R31"
"20216","CHR_HSCHR12_3_CTG2",11030686,11031706,"TAS2R31"
"20217","12",11030387,11031407,"TAS2R31"
"20218","7",141972631,141973773,"TAS2R38"
"20219","7",143183419,143184435,"TAS2R39"
"20220","7",141776674,141781691,"TAS2R4"
"20221","7",141790217,141791367,"TAS2R5"
"20222","CHR_HSCHR12_2_CTG2",10801532,10802627,"TAS2R7"
"20223","CHR_HSCHR12_3_CTG2",10801532,10802627,"TAS2R7"
"20224","12",10801532,10802627,"TAS2R7"
"20225","CHR_HSCHR12_2_CTG2",10806051,10807293,"TAS2R8"
